a_actual,E_0_actual,T_actual,E_actual
8.168952262923954,0.5254114900485365,322.9288102356395,0.6531423868728193
6.638410411647829,0.529713389055508,332.91136198234517,0.6911464968541974
3.339425454938225,0.5250560340096235,326.16580256429864,0.6495477921086332
7.827025829886167,0.518068992795462,322.6929909798138,0.7340696619185944
5.455302867869063,0.5105371653521416,315.41928796033426,0.6640623637406274
26.810189327985956,0.5337163255003479,328.7536467839994,0.7363641530287542
3.799558590417633,0.516137199256316,316.25523267576153,0.6694547433686848
4.183060375358593,0.5422266276866441,343.5063800469248,0.678446947779048
6.268461204752162,0.5447814865757015,347.81976563006174,0.7213786068554721
6.450002303929021,0.5160784135804322,313.00649112954665,0.6752623511335157
34.42953632528834,0.5395610294802614,337.5035022849599,0.7668449721199907
29.190723468095303,0.5167492571644706,321.73369518517427,0.7282553474812437
15.423724865247198,0.5267949403960382,324.0826736656359,0.7386243049260651
6.460883263733161,0.5416506257490669,345.53579829755967,0.6644442885843285
7.0754784001071,0.49874849029371354,294.2621634918732,0.6312570378161211
16.065190088311102,0.4935551188216475,295.22775798209244,0.6829892846554548
25.01810283674845,0.49072413159968464,291.21310384641953,0.7090562800906345
8.60457609081207,0.5350069997896139,339.95719073287626,0.6909208844755291
12.537022739621662,0.5399333319414358,336.689405056991,0.7736028482371959
39.02097841547616,0.5402824114371115,342.2007288948092,0.7515057257945769
19.09396984199503,0.5492815692956603,348.71710053396583,0.7511710119657788
13.553575622931037,0.5422155218236002,337.9495138530034,0.7313105220833693
3.365805745859147,0.5142509855673316,317.6887617351759,0.6324432341627451
4.609160034611335,0.5405050467064966,336.83175057718734,0.7023312635073437
4.967788401566717,0.4970988548605616,297.096465552136,0.679323547064751
17.62723020869665,0.5326398230202176,328.39526127965144,0.7257701252240529
3.759696571640391,0.5018247477464071,298.6011972445428,0.6197969188167014
2.9653189844307057,0.546109935329566,346.68013502297504,0.7074596162181914
8.012891425864956,0.5171980170121517,321.3108993050043,0.6934719741145179
23.490064288826048,0.5101816909482517,314.8797163994314,0.7355092034269075
21.752921338001098,0.5096156448246184,305.8733367262776,0.7002768496933091
29.312412345340434,0.5361968705406367,336.454021366053,0.7607301162181167
21.94950896833651,0.5190059690122704,317.3690199329929,0.788397896674492
17.11331363640286,0.5279225210742075,324.1060369321189,0.7108879232759604
11.68710725585339,0.4891739779410283,291.12738802618134,0.6414149452883705
5.080933281076671,0.5310157600084662,327.0581298245526,0.7012834770267862
14.963952879694487,0.5220010677576221,326.72574336334526,0.6863969263226986
18.354490246075688,0.5248152965998267,327.0160398124854,0.700702240958973
3.9401940968019193,0.5497425486618737,346.62488471087744,0.6952421446370095
14.812064473192379,0.5344414211294455,330.909217946209,0.7198725901629217
3.644598248809618,0.516018827988003,311.57047403442715,0.674827516148611
14.030456162071147,0.5142520299525996,316.2219172279605,0.6684648439190911
4.378721001939591,0.5346602276117973,331.85787175563587,0.7310142609880755
3.884680113744182,0.4984648313242446,293.6135282977562,0.6508451846807473
3.8163717516687723,0.5302760630778576,330.00600292674005,0.6721798575006468
41.807507910798336,0.5277642350734697,330.2382721770896,0.7816957684058237
16.350556808960963,0.4980125768184023,302.62295366443044,0.7217086608026926
5.757343478120677,0.5003321084871293,297.7355778592912,0.5442480917300162
3.3680927479010028,0.5053141548998358,308.92570105545104,0.6524457371099195
13.579268511351769,0.510692072320867,311.82264625655733,0.7299522602663177
4.197163385166976,0.5223045850416054,324.2118062250728,0.6701256315150642
28.084246692582386,0.5154845975372757,316.3160908077392,0.7311975245417933
12.041138194089806,0.5533624202328793,349.3024302835536,0.7465965169976669
24.031047846757538,0.4953821662571003,296.1226886448817,0.7030661189995892
8.91004949498885,0.5066600484919264,302.5326053656901,0.6715814386531794
22.353171976180302,0.5027325796701069,299.67857107309976,0.6894024239247619
21.196648276824572,0.5270702828486089,329.1864995279239,0.7596750488098867
14.647191699593069,0.5033783863429003,305.1974961523869,0.6881091012721998
34.37119649595249,0.5166770886173927,317.9786463713784,0.7137904342142329
15.602337157261934,0.5057220074362972,304.66553552009617,0.7373844688385426
15.399441343099486,0.5012788001901444,299.5381750187312,0.6749334184684775
6.847949894651715,0.5013448068269204,296.6225084698583,0.6506460016294601
44.45683855365508,0.533644936002887,329.3797753679164,0.7793420569420115
12.825286303423653,0.49940969429517384,298.29097708091683,0.6782568842373238
8.803452487958737,0.4972573294957943,301.79494170080324,0.6287202722130836
13.803564759178457,0.5125765864435848,312.12351023965783,0.719758994780261
4.202696807277986,0.5382959960036039,339.2595937908761,0.701364089406304
6.021736731768039,0.49627386380190286,295.8260765475837,0.6516721303476878
6.821269420065826,0.5356784581825274,340.27669444992824,0.7159018283706104
12.74929922748782,0.5007235265479095,295.76590447363776,0.6711824265068911
21.901004457793523,0.5441571516049998,348.5875679008037,0.7677457736716382
6.434070501367914,0.5158458714421951,318.1190720988621,0.6958795317123495
4.08490301693875,0.5443269055808002,348.6056652914202,0.714228287522052
14.5509247503904,0.5267668422447455,326.29073118470274,0.7182985220693411
35.30234859407981,0.5328739977294396,334.3558147638981,0.7589513526507844
9.532397491426895,0.4911042659637864,292.35126753525924,0.6575574303381507
11.328466608681603,0.5098600929631639,306.96841775458455,0.7124922493895052
6.472908452368947,0.5012519948284833,297.2117936727901,0.6633780475252862
30.768836319504242,0.5044253816824874,307.7684118513287,0.7178721975693239
3.9039733264088197,0.4949134325378542,297.12366313725465,0.647885122166148
4.541539961362124,0.5088062769656044,309.07899076363856,0.67007360104081
54.59104390613738,0.5109845963723001,314.8557796708802,0.709405173556449
21.044668663099863,0.4927142306014431,293.8488497809271,0.7229757707771882
14.07158083365651,0.5295692076183501,331.5483271622012,0.7265886326633128
29.527553237276297,0.5282158506227289,323.9960872523945,0.7553295361476653
54.08989388260931,0.5029087106607217,305.92336945636674,0.7318135972974465
4.819271822850508,0.5236069971887358,321.394883208002,0.6451219586383364
29.200303885954767,0.49279536273304103,295.6364306455065,0.6777134867770431
7.5873792942745135,0.5258133735209913,324.55678973337075,0.7133389822143908
24.378413667018723,0.5465776791359777,345.75777185457287,0.7710825161850665
22.713947942839656,0.5087013800741745,309.1141371470794,0.7065724358916079
54.32530434317233,0.5332136958196402,330.0446227978209,0.790955858171796
3.802338056335211,0.49513504368804545,297.9078717442635,0.616126776733927
2.7356694692768557,0.5327524344873631,332.97963224711395,0.6548467380830216
25.61949009955987,0.512188541591064,307.3643655768321,0.7427616978720865
14.974230467924189,0.4978240996133094,300.99148172042703,0.6643528163116893
21.598467948944233,0.5256451006370086,325.190776088605,0.7331836220617882
26.06452265671506,0.4891375106043343,291.2064527712496,0.6671133517398085
11.94747137211978,0.5359744623480526,339.7364017530418,0.7664586879604933
7.921682143431205,0.49379765838047823,290.28172857155283,0.6677987761035878
27.416023970783968,0.5314457806234901,330.6689922077738,0.760088676556959
8.502751236423082,0.5069887710266329,306.2004783915299,0.6721929772259025
17.576746528137676,0.5345649887000025,334.1116413273557,0.7452204837191784
39.65504108306448,0.5445759937752481,347.7313127070463,0.7868869682097839
4.371798219324261,0.5056115202670592,304.9251886111975,0.6343054276654552
2.791889145214656,0.5204833302094244,324.56944006507024,0.6171891311580395
5.872437728605402,0.5273489345805084,325.52251587631037,0.7222694241438753
29.73770681642833,0.5198496860280476,324.3351143474524,0.8427009052010334
14.886829970225387,0.500276409128154,303.3848979584371,0.7158180325876474
46.45492978392541,0.5451071186619607,347.16494069101907,0.7649049135334818
14.06405567445434,0.5146168348936565,316.82752271705766,0.7114602197730084
6.033601811552427,0.543905543237871,340.7845203482677,0.6518046374868504
27.049158996263213,0.5298462629650678,331.96875651905026,0.7556595576238695
19.543664311026724,0.5035857960725268,307.84621705130803,0.726270835511157
31.882270764560033,0.5345076961179975,338.8278691821486,0.7639907203938381
20.165947772068183,0.5102844796446686,313.7903444508191,0.7347790618026081
10.547058766086703,0.541808110831294,342.8661918266697,0.6903198259278784
6.241671451192853,0.5218445146955119,324.8763723581515,0.699781369078
3.211703219204864,0.5402543453061662,342.90412171129117,0.6666225804783319
6.8469873870650835,0.5283916519596192,331.55189540466597,0.7151441690099678
3.122941770330676,0.5315026107613237,333.5152567891784,0.7074931696672956
9.875739679706852,0.5201280502018332,320.0794629156021,0.6854333164107083
5.351622230882169,0.5520784888002361,347.3650180833934,0.7415355820748317
22.44219348752848,0.5315593163725411,328.6394119537782,0.7528382325109763
5.262128378850504,0.5121565099480923,315.43130291349075,0.7082638732583163
3.470489001661127,0.5294120997517837,326.38359284767546,0.6900538319376487
33.66274833127231,0.4932525221975349,291.15159189856,0.6881028574437724
3.254695037785371,0.5121524730994571,308.09448900047295,0.6608906877553536
25.864603611385313,0.5289574795848053,329.6104122495611,0.7301008218932589
44.18016699863603,0.5110756432582663,307.40465643262667,0.7532363947213666
3.7486184397887734,0.5290618282652079,327.0809257399305,0.671635736894236
14.570570709337547,0.5134570478178754,315.72612205674596,0.7005028705103374
10.540027273833473,0.4970262053382448,298.128443853347,0.6144856885151199
29.84836833345213,0.5112817254539666,307.89693955736186,0.6997536811813962
17.64478051850665,0.5272750174401621,324.1978946420759,0.8123566517182467
6.264008462826039,0.5229074254020745,325.4523656748904,0.7151011793032906
2.7302877823657536,0.5278222538371359,324.4595149309747,0.6814370504344601
11.572171260047412,0.5336496199109642,329.192049191428,0.7224401246912097
39.73874463548294,0.5329038907863762,329.12619620010133,0.7598948077369743
41.103345243176825,0.5146979864031683,315.8851061260384,0.764244032565302
3.958602065423783,0.5442044137068591,343.79279575106375,0.6957318918335934
35.9464705270973,0.5155133186258889,312.0537122028738,0.7645188939925446
3.014077633158824,0.5183158997913834,316.1518955159376,0.66597218053017
3.5860374768998082,0.5456064507022219,343.5154013009403,0.6943125923703874
49.33641439475132,0.5362241539538075,338.37163934276515,0.7959761307092189
8.678964476166781,0.5333413339118287,332.233315012422,0.7175555802324423
3.3613802891370486,0.4915582243962276,296.01361323873806,0.6411580682162467
